synthetic_name,source_anchor,true_category,anchor_predicted_category,anchor_strength,perturb_radius_scaled,trust_radius_scaled,source_title,nearest_anchor,nearest_anchor_true_category,nearest_anchor_distance_scaled,nearest_real_distance_scaled,same_true_category_neighborhood,source_anchor_is_nearest,within_real_manifold_threshold,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19
sc20414_perturb_033,sc20414,Transonic,Transonic,strong,0.29225543,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.29225543,0.29225543,True,True,True,0.2517179072,0.09905734719,0.3584167701,0.02224037084,0.4932222624,-0.03010094082,0.3933194007,0.1438585696,0.2241313384,0.2212429763,-0.1048898325,-0.3166353017,-0.02048382164,-0.3196534963,-0.185187851,-0.2284844059,-0.08172951699,0.03359655132,0.2229549628
sc20414_perturb_034,sc20414,Transonic,Transonic,strong,0.29040736,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.29040736,0.29040736,True,True,True,0.2236882034,0.08665867082,0.3161120844,-0.01835832814,0.4597729436,-0.006310943621,0.3720042393,0.07392409942,0.2477346855,0.223332285,-0.1100807723,-0.2945822376,0.01362181244,-0.3735942009,-0.1952307489,-0.2216692732,-0.08017330715,0.004552734123,0.2206087139
sc20414_perturb_035,sc20414,Transonic,Transonic,strong,0.29374402,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.29374402,0.29374402,True,True,True,0.2372151168,0.1018682244,0.2964252223,-0.0552422188,0.4234713048,-0.1197484121,0.3485564836,0.1147021901,0.2415718568,0.2086272773,-0.09574126612,-0.2777724343,-0.02797515814,-0.2664461169,-0.02158145933,-0.2460301922,-0.07210432128,0.009566963059,0.2228847328
sc20414_perturb_036,sc20414,Transonic,Transonic,strong,0.29385812,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.29385812,0.29385812,True,True,True,0.239889001,0.09445607246,0.3152440315,-0.06827774975,0.3993208999,-0.07239441676,0.3302853652,0.07161790638,0.2194252977,0.224955445,-0.1012363286,-0.3150202428,-0.006942120756,-0.3800498942,0.0419493275,-0.2454622403,-0.07931880807,0.02878703891,0.2153953293
sc20414_perturb_037,sc20414,Transonic,Transonic,strong,0.25266624,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.25266624,0.25266624,True,True,True,0.2383524045,0.09424716767,0.3019386188,-0.1287713317,0.3888391301,-0.00970185767,0.3928513904,0.05212894532,0.234456859,0.2312806087,-0.09233656361,-0.3321957669,0.01081280048,-0.3402179293,-0.1072060441,-0.1715311429,-0.05580108183,0.02573364967,0.2099493787
sc20414_perturb_038,sc20414,Transonic,Transonic,strong,0.29763627,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.29763627,0.29763627,True,True,True,0.2392639218,0.1188061079,0.3225538504,0.08759971414,0.4418434582,-0.0641443073,0.3563570194,0.1135755939,0.2349632814,0.2243863269,-0.09568859683,-0.3258123092,0.05846366705,-0.3282646367,-0.2022529567,-0.2137346198,-0.07923971149,0.03830623062,0.1974803284
sc20414_perturb_039,sc20414,Transonic,Transonic,strong,0.28011930,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.28011930,0.28011930,True,True,True,0.2304532569,0.07289920103,0.333932464,0.004987393825,0.4656627163,-0.121597427,0.4914669525,0.1048069524,0.2362405281,0.2107310963,-0.09279803858,-0.3135280503,-0.03494111575,-0.3694554161,-0.1274038934,-0.2050191366,-0.1213376054,0.03310760499,0.2208780975
sc20414_perturb_040,sc20414,Transonic,Transonic,strong,0.28886139,0.29881932,NASA TP-2969 Supercritical Airfoils,sc20414,Transonic,0.28886139,0.28886139,True,True,True,0.2416857367,0.1068692457,0.3323625008,-0.06988138036,0.4644695974,-0.07073229076,0.4718666095,0.09084165984,0.259531715,0.2285586131,-0.08923575718,-0.296238992,0.05929771029,-0.3398944241,-0.1379667132,-0.2833095805,-0.1089682357,0.01848448506,0.2010224055
sc21010_perturb_001,sc21010,Transonic,Transonic,strong,0.26221155,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.26221155,0.26221155,True,True,True,0.1689482833,0.08454661165,0.2744517391,0.01261960449,0.4927623978,-0.1798396772,0.5095770936,0.09878349589,0.2899313098,0.2650964366,-0.0360708482,-0.2612437838,0.2085301512,-0.4820101547,0.2310811926,-0.2876891822,-0.005253201644,0.1310177669,0.2608918386
sc21010_perturb_002,sc21010,Transonic,Transonic,strong,0.26971575,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.26971575,0.26971575,True,True,True,0.1637809284,0.06579231284,0.2629695297,-0.04522343265,0.4694569641,-0.1990834044,0.4459280907,0.08992439938,0.281224111,0.2560150063,-0.03520116093,-0.291429319,0.2286910546,-0.53131567,0.397115075,-0.2737870069,0.05838837428,0.1417486041,0.2727307973
sc21010_perturb_003,sc21010,Transonic,Transonic,strong,0.28440231,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28440231,0.28440231,True,True,True,0.1606493823,0.08129266616,0.2717291101,-0.1638631808,0.5385634347,-0.2785740601,0.5062061614,0.1019180013,0.2845226866,0.2474095668,-0.03209895671,-0.2797809136,0.2202166043,-0.5240751808,0.2970398903,-0.3312190755,0.07549831427,0.1311472086,0.2681714757
sc21010_perturb_004,sc21010,Transonic,Transonic,strong,0.26555948,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.26555948,0.26555948,True,True,True,0.1599389771,0.08816646036,0.2817783101,-0.09957210018,0.6128286415,-0.1570880342,0.4678039979,0.08784922108,0.2884726222,0.2824004706,-0.02647920496,-0.2828024127,0.2056869501,-0.4182695597,0.3439281239,-0.2246878756,0.003303525935,0.1239129227,0.2722628514
sc21010_perturb_005,sc21010,Transonic,Transonic,strong,0.28115278,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28115278,0.28115278,True,True,True,0.1641829929,0.07112209781,0.2796760003,-0.03589914877,0.4556835366,-0.142968742,0.4201307923,0.09439160231,0.2934689334,0.2515573037,-0.01248637909,-0.264443093,0.155631515,-0.4326178249,0.3706410173,-0.3094889227,0.05540243395,0.143942321,0.2865587509
sc21010_perturb_006,sc21010,Transonic,Transonic,strong,0.27723096,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.27723096,0.27723096,True,True,True,0.1642630571,0.0660669306,0.2673576417,-0.05825036887,0.4793048777,-0.1780854245,0.4613253153,0.05591777832,0.2891721643,0.2519651573,-0.03166480578,-0.2746105224,0.1660460419,-0.5548616483,0.2961630289,-0.2470921099,0.08157217844,0.1057579013,0.2770631561
sc21010_perturb_007,sc21010,Transonic,Transonic,strong,0.27945522,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.27945522,0.27945522,True,True,True,0.1651670142,0.06228220215,0.2759790301,-0.06655683633,0.4035097905,-0.2424530894,0.5060558861,0.1057565007,0.3109281444,0.2747416827,-0.02900803899,-0.2390252243,0.1425437986,-0.4550884657,0.2614499288,-0.2259400052,0.06321998943,0.1286624164,0.2659318309
sc21010_perturb_008,sc21010,Transonic,Transonic,strong,0.29628744,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29628744,0.29628744,True,True,True,0.1616045833,0.0865774345,0.2841362687,-0.07038432708,0.5803195557,-0.1949776644,0.5532011557,0.1079239428,0.2601802538,0.2664651644,-0.0205454774,-0.2621992385,0.1828288901,-0.5251888832,0.2084826812,-0.2911036506,0.01964727674,0.1339327059,0.2540020676
sc21010_perturb_009,sc21010,Transonic,Transonic,strong,0.29485465,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29485465,0.29485465,True,True,True,0.1598510368,0.0864271204,0.2519849033,-0.1751235382,0.4974373085,-0.2032089467,0.5107330029,0.1333143875,0.2981900499,0.2826321683,-0.02674361955,-0.2803544036,0.1423532512,-0.4040271582,0.3296023063,-0.2768803857,0.04734659792,0.1377790444,0.2780111889
sc21010_perturb_010,sc21010,Transonic,Transonic,strong,0.28837324,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28837324,0.28837324,True,True,True,0.1628469795,0.08137008417,0.2899998947,-0.04365414716,0.5256081346,-0.08543003852,0.5239070036,0.1275348664,0.2948705152,0.2633100191,-0.01112990253,-0.2419977545,0.1300424968,-0.5086275731,0.3232238664,-0.278355231,0.1260425797,0.1314676172,0.2659843393
sc21010_perturb_011,sc21010,Transonic,Transonic,strong,0.27563369,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.27563369,0.27563369,True,True,True,0.1639178889,0.08163905206,0.2781975294,-0.03652421272,0.6008347106,-0.182631897,0.4769296167,0.08971852125,0.3000883503,0.2730238215,-0.03994170507,-0.2604419501,0.1997510119,-0.5150498487,0.2900495507,-0.3234861494,0.02112556053,0.1362392771,0.2852381707
sc21010_perturb_012,sc21010,Transonic,Transonic,strong,0.26155125,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.26155125,0.26155125,True,True,True,0.1621903316,0.06824848041,0.2837801131,-0.09249679339,0.4708937676,-0.1692813461,0.5104537027,0.08768444518,0.2866797014,0.2420112156,-0.02435114476,-0.2455413973,0.2475735024,-0.4357100714,0.2301341763,-0.2331459255,0.03147843277,0.1343995185,0.2738087696
sc21010_perturb_013,sc21010,Transonic,Transonic,strong,0.29171701,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29171701,0.29171701,True,True,True,0.1670389583,0.07167466447,0.3019081248,-0.1298429729,0.5007022357,-0.2092907061,0.4330108767,0.08755702285,0.308380925,0.2807312783,-0.03550668442,-0.2545612639,0.2022747108,-0.4724604294,0.3228515634,-0.1725602915,0.05000079422,0.1393767704,0.2456533996
sc21010_perturb_014,sc21010,Transonic,Transonic,strong,0.29512334,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29512334,0.29512334,True,True,True,0.1621886758,0.0863386274,0.2949838254,-0.05167757227,0.5689921942,-0.06583570295,0.5409681764,0.04080882375,0.2884758504,0.2660592627,-0.04618488941,-0.2509128312,0.2318616038,-0.4776288915,0.3359785161,-0.1924578964,0.09951867191,0.1262332218,0.2624667145
sc21010_perturb_015,sc21010,Transonic,Transonic,strong,0.28230755,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28230755,0.28230755,True,True,True,0.1567733233,0.07352661149,0.2781469263,-0.1622852866,0.5322565639,-0.1014985797,0.4691043254,0.06958276157,0.275943094,0.2583483004,-0.01166931273,-0.2466421602,0.2562317151,-0.4065240099,0.3124682078,-0.2615992145,0.05122078924,0.1324132085,0.260565993
sc21010_perturb_016,sc21010,Transonic,Transonic,strong,0.29062122,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29062122,0.29062122,True,True,True,0.1677640854,0.06393299191,0.2845864635,-0.0176312553,0.4880191193,-0.005637345234,0.493387185,0.07912271599,0.2752240923,0.263308054,-0.01881716413,-0.2919553204,0.2027892626,-0.4930967814,0.2987732024,-0.1929818407,0.08196512566,0.1257669021,0.2709682391
sc21010_perturb_017,sc21010,Transonic,Transonic,strong,0.29466953,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29466953,0.29466953,True,True,True,0.1803765968,0.06928941726,0.3057096485,-0.03841933416,0.5542107697,-0.2224462549,0.4905630804,0.03868739434,0.2887980971,0.265397906,-0.04278552767,-0.2827370498,0.1883979751,-0.4422441299,0.2710084707,-0.3157646234,0.07640646406,0.1220627074,0.2793192416
sc21010_perturb_018,sc21010,Transonic,Transonic,strong,0.28364193,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28364193,0.28364193,True,True,True,0.1652510448,0.07219152593,0.2661551767,-0.06834710018,0.535275798,-0.1242224695,0.487454604,0.1663756488,0.2839911876,0.2614524767,-0.03635015848,-0.2656228379,0.1891799579,-0.4369768233,0.354635521,-0.2760708333,0.01852157451,0.1401464762,0.2858442375
sc21010_perturb_019,sc21010,Transonic,Transonic,strong,0.28951987,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28951987,0.28951987,True,True,True,0.1646858903,0.0851603182,0.322166727,-0.08491933877,0.4378917648,-0.2759397069,0.5419650657,0.1186743653,0.28394548,0.2851637816,-0.0284073638,-0.2640987511,0.1781206249,-0.4056158561,0.3417398171,-0.2742327784,0.02632639469,0.112394008,0.2777592568
sc21010_perturb_020,sc21010,Transonic,Transonic,strong,0.27520116,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.27520116,0.27520116,True,True,True,0.1691932211,0.09423372263,0.3075998149,-0.07724705184,0.492005986,-0.2220899913,0.4186460286,0.1027231944,0.2956821961,0.277354572,-0.01303665956,-0.2621641727,0.1772570841,-0.4485039658,0.2415562968,-0.3117682355,0.1083327871,0.1177278188,0.2500500777
sc21010_perturb_021,sc21010,Transonic,Transonic,strong,0.29486062,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29486062,0.29486062,True,True,True,0.1623169184,0.1057422443,0.3069012566,-0.07628435297,0.6363738176,-0.1575088853,0.3993386108,0.06811479295,0.2662659177,0.270976051,-0.03170015353,-0.2625411876,0.1833400496,-0.4489288372,0.2696155842,-0.2437388976,0.03304595082,0.1218508407,0.2622925181
sc21010_perturb_022,sc21010,Transonic,Transonic,strong,0.28232306,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28232306,0.28232306,True,True,True,0.1684361438,0.07687518128,0.3015681298,-0.1086814031,0.4929438786,-0.1992968778,0.4871892016,0.105907779,0.2937368136,0.2771110226,-0.02851070659,-0.2654650225,0.243494091,-0.3988420062,0.2469019731,-0.3486981763,0.02149868149,0.1268890037,0.2552099701
sc21010_perturb_023,sc21010,Transonic,Transonic,strong,0.29589177,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29589177,0.29589177,True,True,True,0.1661115372,0.0687839987,0.2959212181,-0.01626113145,0.549348349,-0.2793969521,0.4878063554,0.111761389,0.2786939961,0.2717458111,-0.02116731828,-0.2425750081,0.2300102029,-0.4289190677,0.3846409935,-0.311415283,0.05549140712,0.1389565244,0.247298172
sc21010_perturb_024,sc21010,Transonic,Transonic,strong,0.27654015,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.27654015,0.27654015,True,True,True,0.1629773349,0.09435088048,0.2872559682,-0.04283899867,0.5592360675,-0.17215746,0.4891046817,0.1239642898,0.2675437652,0.2463753773,-0.02171576991,-0.2795166687,0.2595585224,-0.5132582554,0.3273018342,-0.2252278071,0.0633751412,0.1183117512,0.2779450614
sc21010_perturb_025,sc21010,Transonic,Transonic,strong,0.28675821,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28675821,0.28675821,True,True,True,0.1650063308,0.07684002351,0.2682555469,-0.1042774274,0.5312828226,-0.1158801865,0.4800295037,0.04435966532,0.3001083173,0.2830476724,-0.03001281903,-0.2872941329,0.1535260781,-0.4140771102,0.3115294216,-0.1729393212,0.07264819563,0.1382158403,0.2632129275
sc21010_perturb_026,sc21010,Transonic,Transonic,strong,0.28824906,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28824906,0.28824906,True,True,True,0.1660413372,0.08150163052,0.3131592169,-0.01001105035,0.4774075294,-0.1065690712,0.4544215107,0.09097061188,0.2700182774,0.2530527281,-0.03026822837,-0.2828801969,0.1952808063,-0.4526777908,0.3363509468,-0.2910444357,0.1190877485,0.1073704985,0.2792589116
sc21010_perturb_027,sc21010,Transonic,Transonic,strong,0.29436145,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29436145,0.29436145,True,True,True,0.172287169,0.0910403509,0.305939159,-0.1134204849,0.5427132396,-0.07740100114,0.4711432291,0.08257051854,0.2702447897,0.2792160511,-0.04299713495,-0.2785342632,0.1434290186,-0.4644492571,0.3396183425,-0.3429549562,0.03614701271,0.1325425865,0.2561568007
sc21010_perturb_028,sc21010,Transonic,Transonic,strong,0.29639254,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29639254,0.29639254,True,True,True,0.1531609514,0.08388171128,0.3142973763,-0.07229120034,0.6205375252,-0.147515134,0.4768648057,0.04094375128,0.291544277,0.2585596522,-0.02672749525,-0.2429109045,0.1650198284,-0.5314314238,0.3341394766,-0.3058072266,0.06923204913,0.1310383143,0.2655743048
sc21010_perturb_029,sc21010,Transonic,Transonic,strong,0.29387630,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29387630,0.29387630,True,True,True,0.162042516,0.07977459008,0.2830081235,0.001563532152,0.5823930253,-0.1871867457,0.4435464706,0.0969060245,0.2703272121,0.2630024709,-0.01900130742,-0.2565588269,0.1903559729,-0.3717863864,0.3314667151,-0.2774478467,0.1240878666,0.1303838917,0.2710020766
sc21010_perturb_030,sc21010,Transonic,Transonic,strong,0.29335050,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29335050,0.29335050,True,True,True,0.1577918316,0.1033582492,0.2961305943,-0.04591223317,0.5755359172,-0.1668551919,0.5501527564,0.07763422142,0.2926408991,0.2599444528,-0.01014497352,-0.2482469851,0.1548060493,-0.5601423746,0.2704425245,-0.2643027922,0.05166107027,0.1269480477,0.2654109956
sc21010_perturb_031,sc21010,Transonic,Transonic,strong,0.29595073,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29595073,0.29595073,True,True,True,0.1592893278,0.07608935897,0.2703763139,-0.05285518137,0.4899228269,-0.09249067538,0.5024206552,0.112830101,0.2902689268,0.2812478477,-0.01638823293,-0.2718089245,0.2030368784,-0.5651066973,0.2003498299,-0.2226110388,0.05492807281,0.1452497514,0.2631790192
sc21010_perturb_032,sc21010,Transonic,Transonic,strong,0.25746194,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.25746194,0.25746194,True,True,True,0.1728835679,0.07805728565,0.3088853707,-0.04581008961,0.62727644,-0.2047992966,0.4545362406,0.1323935849,0.2961159767,0.2787676944,-0.03140949933,-0.2764751648,0.1503050215,-0.4355599845,0.3048231898,-0.3052041825,0.05746354756,0.1360352092,0.2566576433
sc21010_perturb_033,sc21010,Transonic,Transonic,strong,0.28753371,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28753371,0.28753371,True,True,True,0.1663089931,0.09793272969,0.3237021634,-0.08222208983,0.4574739886,-0.2358821637,0.5307624117,0.07684391941,0.3027564129,0.2587363483,-0.04631377983,-0.2588239003,0.2056977314,-0.4541215113,0.3113820511,-0.2773102969,0.03240352455,0.1463689622,0.287315129
sc21010_perturb_034,sc21010,Transonic,Transonic,strong,0.29605197,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29605197,0.29605197,True,True,True,0.1712452199,0.09356407666,0.3195533456,-0.1057581041,0.4643697497,-0.06991849997,0.4790511842,0.169166921,0.2909040547,0.2854750973,-0.03204399625,-0.2757233223,0.2021602764,-0.4650954077,0.4107632808,-0.278050276,0.06601676706,0.1257184037,0.2541155514
sc21010_perturb_035,sc21010,Transonic,Transonic,strong,0.29503856,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29503856,0.29503856,True,True,True,0.1618167929,0.07443178332,0.2901112873,-0.07169540829,0.418459212,-0.2662060863,0.5536530578,0.1256077344,0.2874113456,0.2720450602,-0.01004098971,-0.2512305676,0.134116863,-0.4434401621,0.2381994024,-0.27118391,0.02986971031,0.1217887099,0.2573728094
sc21010_perturb_036,sc21010,Transonic,Transonic,strong,0.29498266,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29498266,0.29498266,True,True,True,0.155784887,0.09554855022,0.2661166565,-0.07342000612,0.402235198,-0.2795806364,0.5590860976,0.07547269315,0.2967649946,0.2790386998,-0.03265585319,-0.2694910737,0.1541031011,-0.4587396689,0.2894083315,-0.2363158863,0.03500127946,0.1429661328,0.2714053739
sc21010_perturb_037,sc21010,Transonic,Transonic,strong,0.28504173,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.28504173,0.28504173,True,True,True,0.1565857923,0.08252138589,0.2954059144,-0.09359029486,0.3542000018,-0.1268301601,0.5309525539,0.11062904,0.2914906256,0.2826131975,-0.01582990721,-0.2661609854,0.2231452653,-0.5246164042,0.2748009931,-0.2297422055,0.05644062933,0.1431052667,0.2555869784
sc21010_perturb_038,sc21010,Transonic,Transonic,strong,0.29664637,0.29881932,NASA TP-2969 Supercritical Airfoils,sc21010,Transonic,0.29664637,0.29664637,True,True,True,0.1708192448,0.08346775929,0.2947852305,-0.06919043634,0.3939060243,-0.16789818,0.5066283728,0.008007624823,0.2868015468,0.2646616996,-0.03601395251,-0.2810209184,0.2292882003,-0.4045240282,0.2633984241,-0.2280616282,0.08703286502,0.1302483215,0.2492688369
